 29604	Hooters Inc. founded the chain 14 years ago , and owns the company trademark and related rights .	owns	Hooters Inc.	related rights	1	1			
   236	Although Sinn Fein leaders never declared the cease-fire they announced on Sept. 1 to be `` permanent , '' as the British Government demanded , Mr. Major insisted today that their actions `` have been more compelling than their words . ''	is	Major	male	1	1			
26771087	We also hypothesize : ( i ) YWD who engage in EP and EE will have higher levels of BF , FI , DA , ( ii ) EP and EE will moderate NDRE impact and ( iii ) higher levels of EP , EE , BF , FI and DA will be associated with higher CA.	will be associated	higher levels of EP	with higher CA	1	1			
  5599	The vote for Mr. Flynn was decided largely along party lines , 67-to-35 .	was decided largely along	The vote for Mr. Flynn	party lines	1	1			
  3815	But looming over the whole process of unscrambling Nassau 's finances is a 50-year-old system that requires the county to refund even those taxes that have been paid through the county to towns , school districts and smaller taxing authorities .	is	looming over the whole process of unscrambling Nassau 's finances	a 50-year-old system	1	1			
 31523	Explaining that my energy level fell far short of the 12-hour days that our Speaker handles with incredible equanimity , another quote , this time a motto of my mother 's , rushed to mind 	rushed to	a motto of my mother 's	mind	1	1			
  5927	Many of the big chases and gunfights are incoherently cut together , and some of the special effects have a tacky , off-the-rack look that would be more suitable in a '' Spy Kids '' movie .	are cut incoherently	gunfights	together	1	1			
10950215	Women older than 20 years should be encouraged to do monthly breast self - examinations , and women between 20 and 39 years of age should have a clinical breast examination every three years.	should be encouraged	Women older than 20 years	to do monthly breast self - examinations	1	1			
  6429	Frank Lanning as Francisco Cortez , escaped convict falsely accused of murder ing Jim Lester 's father .	has	murder ing Jim Lester	father	1	1			
32168173	Background : Type 1 diabetes mellitus is the most common endocrine disease during infancy and adolescence.	is	Background	the most common endocrine disease	1	1			
 26191	The nightly guest list at Marquee is a somewhat mysterious entity , the offspring of Mr. Tepperberg , his partner , Jason Strauss , and the party promoter du jour who is expected to bring in a fun-loving , free-spending crowd .	is	Jason Strauss	his partner	1	1			
 21449	That is widely disputed , most especially by Bridgeport 's Chief of Police , Thomas J. Sweeney , who says Sporter bullets can rip through five or six walls -- as well as bulletproof vests .	has Chief of	Bridgeport	Police	1	1			
31754811	Purpose of review : The protection against CVD observed in women compared to men in the general population is essentially erased in type 1 diabetes.	observed	The protection against CVD	in women	compared to men in the general population	1	1		
 28004	Switches at 2d or 4th Grades A meeting on the alternatives will be held tomorrow in Glen Cove , and the School Board is scheduled to vote on the plan on March 16 .	be held	Switches at 4th Grades A meeting on the alternatives	tomorrow	1	1			
29298108	The authors focus on the availability and extent of ascertainment of data related to HF outcomes in these contemporary clinical trial experiences.	focus	The authors	on the availability of ascertainment of data	1	1			
  4847	In August , the Food and Drug Administration restricted the operations of a major tissue processor , CryoLife Inc. of Kennesaw , Ga. , because the methods it used to cleanse donated tissues were deemed inadequate .	is of	CryoLife Inc.	Kennesaw	1	1			
 38872	FOUR months after the retreating Iraqis torched Kuwait 's oil wells , the job of putting them out is bringing slow progress and bitter recriminations .	is bringing	the job of putting them out	slow progress	1	1			
32727186	The 2020 edition of the protocol would further promote the standardization of diagnosis and treatment of CRC in China , improve the survival and prognosis of patients , and benefit millions of CRC patients and their families.	would improve	The 2020 edition of the protocol	the prognosis of patients	1	1			
 17527	To apply vinyl patching compound , first remove cracked and crumbling concrete from the damaged area , using a ballpeen hammer and a cold chisel .	be using	cracked from the damaged area	a ballpeen hammer	1	1			
 15833	Dr. Donald Goodwin , a specialist in alcoholism and the chairman of the department of psychiatry at Kansas University School of Medicine , says that , given Mrs. Dukakis 's earlier history of amphetamine abuse , she could have developed a drinking problem in the months since the campaign .	is	Dukakis	female	1	1			
 30638	The Commodores -LRB- 21-14 -RRB- were triumphant in their first appearance in a post-season championship game .	were triumphant in their first appearance in	The Commodores	a post-season championship game	1	1			
  7931	The divergence of new-economy and old in the S. & P. 500 may be another way of explaining why fund managers who focus on value have done so poorly in recent years .	have done so poorly in	fund managers	recent years	1	1			
 21500	Ford 's revolutionary notion that higher wages would encourage consumption began at home 	began at	Ford 's revolutionary notion that higher wages would encourage consumption	home	1	1			
 24193	The novel follows Cashel Byron , a world champion prizefighter , as he tries to woo wealthy aristocrat Lydia Carew without revealing his illegal profession .	is	Lydia Carew	an aristocrat	1	1			
 21755	The Loan Deal Goes Through On Oct. 6 , well before what has come to be called the `` bells and whistles memo '' arrived in his office , Mr. Baker told Iraq 's Foreign Minister , Tariq Aziz , that `` he would immediately look into what could be done '' to resolve the matter and that he was eager for the loan to proceed , according to a summary of the meeting .	arrived in	the bells	his office	1	1			
  6857	Four military observers in the town of Banja Luka have been put under virtual house arrest .	is	Banja Luka	the town	1	1			
 32234	A pending Senate bill would continue restrictions in current law , which prohibits grants for works depicting sadomasochism , homoeroticism and other activities if , in the opinion of the National Endowment for the Arts , those works lack '' literary , artistic , political or scientific value . ''	lack scientific value in the opinion of the National Endowment for	those works	the Arts	1	1			
 12157	She knows him to be the right actor for this role 	is	Jackson	male	1	1			
9847903	The most common presenting symptoms are rectal bleeding ( left - sided cancers ) and iron - deficiency anaemia ( right - sided cancers ).	bleeding	The most common presenting symptoms	iron - deficiency anaemia	1	1			
27881264	The aim of this study was to describe health care resource use ( HCRU ) , work impairment , cost burden , and health - related quality of life ( HRQOL ) associated with respiratory disease in the Asia - Pacific.	was	The aim of this study	to describe health care resource use	1	1			
 17846	The reason Bill Clinton 's scandal did not shock America is because it was coherent with the culture .	is	Bill Clinton	The reason	1	1			
 11169	Her father retired as the president of the Timex Corporation in Middlebury .	is in	Timex Corporation	Middlebury	1	1			
 24686	Bruce Nauman , whose incantatory video environments recall Beckett 's sardonic vaudevilles , also knows this , as does Robert Gober , whose enigmatic and impeccably illusionistic tableaus exceed Mr. Wilson 's in their high-style surrealism .	has	Beckett	sardonic vaudevilles	1	1			
  2594	Behind all the grilled and roasted vegetables , sun-dried tomatoes , pan-roasted polenta , orzo , crisp stuffed chickens , dishes marinated in pesto vinaigrette and grilled chicken paillards is Tom Repetti , one of La Primaver 's new owners and its executive chef .	has	La Primaver	new owners	1	1			
 20724	With Kansas City 's hiring of Gunther Cunningham and Detroit 's hiring yesterday of Dick Jauron , who had been dismissed as the Chicago Bears ' head coach , the Jets have lost six potential candidates for their defensive coordinator job after they fired Ted Cottrell .	have lost QUANT_R_1 potential candidates for	the Jets	their defensive coordinator job	1	1			
 34766	The meeting took place in June, a day after Virtanen’s co-ruling Finns party had elected anti-immigration hardliners as its new leaders.	is	the Finns party	co-ruling	1	1			
 32364	Sony , which bought CBS Records in 1988 for $ 2 billion , owns a music catalogue that would be affected by the change .	owns	Sony	a music catalogue	1	1			
 11696	The officials say the run already loses money and would lose more if the state complied with new international safety standards for routes leaving the country .	loses already	the run	money	1	1			
25713991	Instead , personalized medicine may improve immune intervention efficacy rates.	may improve	personalized medicine	immune intervention efficacy rates	1	1			
 29947	The successful procedure ended up on the Web -- to the apparent benefit of Prius owners everywhere . ''	ended up on	The successful procedure	the Web	1	1			
 16725	A measure requiring lobbyists to disclose gifts to members of Congress passed the Senate last week , but the White House refrained from endorsing it until after it had passed .	be requiring lobbyists to disclose	A measure	gifts to members of Congress	1	1			
  9426	Ruiz hopes Lewis 's decision will give light heavyweight champion Roy Jones Jr. the impetus to take on Ruiz Dec. 7 on HBO , the idea being that the winner would fight the winner of the WBA title next spring .	would fight	the winner	the winner of the WBA title next spring	1	1			
 11405	Mr. Ress was '' just looking '' in designer Ralph Lauren 's wood-panelled men 's shop on upper Madison Avenue in New York .	has	designer Ralph Lauren	wood-panelled men 's	1	1			
16411872	The greatest potential for benefit is in those people who were least active before beginning regular physical activity , and this benefit may be achieved even at relatively low levels of physical activity.	before beginning	those people	regular physical activity	1	1			
 23232	Chicken minced very finely may be added if desired .	may be added	Chicken minced very finely	if desired	1	1			
16411872	Benefits from regular moderate physical activity for people with cardiovascular disease include augmented physiological functioning , lessening of cardiovascular symptoms , enhanced quality of life , improved coronary risk profile , superior muscle fitness and , for survivors of acute myocardial infarction , lower mortality.	include	Benefits from regular moderate physical activity for people with cardiovascular disease	augmented physiological functioning and , for survivors of acute myocardial infarction	1	1			
 37870	Mr. Clinton said at a political dinner tonight that he was confident that his plan would `` help our economy , not hurt it '' and took issue with critics who have said it would narrow the choices available to most Americans .	help	his plan	our economy	1	1			
 12514	The trip that began Oct. 10 from New York was the beginning of a training run that ended in Boston .	was	The trip	the beginning	1	1			
29790681	However , it is already known that genetic and environmental factors as well as oncological treatment are involved.	are	environmental oncological treatment	involved	1	1			
28391421	Although inherited susceptibility is associated with the most striking increases in risk , and must always be considered in a young patient with CRC , the majority of CRCs are in fact sporadic rather than familial.	is associated	inherited susceptibility	with the most striking increases in risk	1	1			
27296825	Nineteen ( 33 % ) interventions ( 15 studies ) used 12 different behavior change theories.	used	Nineteen 33 % interventions	12 different behavior change theories	1	1			
 20271	James R. Thompson , the former Republican Governor of Illinois , described Mr. Daley as '' a good thing for the President , because Bill Daley is a smart , savvy guy and he 's the kind of guy who belongs in the President 's Cabinet . ''	is	Bill Daley	a smart savvy guy	1	1			
14226094	Nineteen patients suffering from chronic respiratory disease were evaluated before , during and after ethamivan administration by serial measurement of arterial pH , pCO ( 2 ) , plasma ethamivan levels and alveolar ventilation.	were evaluated	Nineteen patients suffering from chronic respiratory disease	before , during , plasma ethamivan levels	1	1			
 22319	But as the funeral ended and the hearse and its procession pulled away for Cypress Hills Cemetery in Queens , scuffling broke out between protesters and the police .	pulled	the hearse	away	1	1			
 34433	This article includes attacks on continental territory (extending 200 miles into the ocean) which is today under the sovereignty of the United States, Canada and Mexico but excludes military action involving the Danish territory of Greenland and the Caribbean.	excludes	This article	military action involving the Danish territory of Greenland	1	1			
20685342	Here , molecular mechanisms governing transendothelial migration of the diabetogenic effector cells are discussed and resulting pharmacological strategies are considered.	governing	molecular mechanisms	transendothelial migration of the diabetogenic effector cells	1	1			
  8942	During training camp , the Pacers coach , Larry Brown , asked Scott a simple question that changed his life 	is	the Pacers coach	Larry Brown	1	1			
24171821	This review serves to report on important developments in the treatment of breast malignancies patented in the past two years as well as to highlight the current gaps in the field of breast cancer therapeutics and areas which require further study.	patented	breast malignancies	in the past two years	1	1			
 16517	The enantioselectivity of this reaction is important because only the S enantiomer is medicinally desirable , whereas the R enantiomer produces harmful health effects .	is	the S enantiomer	medicinally desirable	1	1			
 34663	Taking environmental portraits is mostly a matter of coping under difficult conditions , so I proceeded to cope .	is mostly	Taking environmental portraits	a matter	1	1			
 31580	ONE way to reduce taxes is to put children on the family business payroll for the summer .	be reduce	QUANT_S_1 way	taxes	1	1			
 16847	Under the bill , the owner of a small business could save $ 6,000 on tax-deferred basis and match the savings with another $ 6,000 , even if none of his or her employees participated in the Simple plan .	participated in	none of her employees	the Simple plan	1	1			
24026917	Higher incidence and early onset of co-morbidities , with lack of long term outcomes data make the management problematic.	make	data	the management problematic	1	1			
10658547	Further reduction in air pollution is necessary to protect the health of the community , especially that of the high risk group.	is	Further reduction in air pollution	necessary	to protect the health of the community	1	1		
 16579	We scrubbed and debearded as evening crept into the kitchen .	crept into	evening	the kitchen	1	1			
 22244	The Nets ' frontcourt is a bit depleted without their sixth man from last season , Cliff Robinson , who had arthroscopic surgery Monday for torn cartilage in his left knee .	had arthroscopic surgery	Cliff Robinson	Monday	1	1			
 38196	The Republican Governor-elect might well be asking himself these days , as that stunned Robert Redford character did in `` The Candidate , '' the 1972 film , `` What do we do now ? ''	be asking himself	The Republican Governor-elect	the 1972 film	1	1			
10647626	The objectives of predictive molecular testing are to identify the disease - causing germline mutation in an index person who has already developed the disease and to distinguish asymptomatic mutation carriers from non-mutation carriers within a given cancer - prone family.	to identify	The objectives of predictive molecular testing	the disease - causing germline mutation in an index person	1	1			
  9227	On Monday night , the Indianapolis Colts finally threw off the burden that had grown especially heavy in the past two seasons , as the Patriots had beaten them in the regular season and postseason on their way to two consecutive Super Bowl championships .	threw off the burden On	the Indianapolis Colts	Monday night	1	1			
  2107	This was run by Mr. Krushenick and his brother , Nicholas .	is	his brother	Nicholas	1	1			
 35749	Mr. Berlinsky finishes with his arm outstretched in salute , barking the forever odious '' Sieg Heil !	is	Berlinsky	male	1	1			
 24758	Giant drug mergers are not a new phenomenon -- most of the top current manufacturers were created that way .	are	Giant drug mergers	a new phenomenon	1	1			
  1607	LEAD 	drafted	George Young	linebackers	1	1			
  9519	A public television documentary of the 1990 competition by Bill Fertik featured a juror who said the uncle and father of one contestant tried to bribe him and other jurors .	tried	the uncle of QUANT_S_1 contestant	other jurors	1	1			
  1524	Unfortunately for Nick , Suzanne 's two children , 11-year-old Lindsey and 8-year-old Kevin -LRB- Aleisha Allen and Philip Daniel Bolden -RRB- , have vowed to sabotage their mother 's suitors by any means necessary , including booby-trapping the front doorstep with a carpet of slippery marbles .	is	8-year-old	Suzanne 's QUANT_O_1 children	1	1			
 10248	With the rise of health maintenance organizations , mail-order drug companies and chain drugstores - all of which buy in bulk and demand discounts - profits at drug companies are under relentless pressure .	QUANT_R_1 of which buy in bulk discounts With the rise of	chain drugstores	health maintenance organizations	1	1			
 13204	One other person was killed in fighting in Sidon and two soldiers died in fighting east of Beirut.	was killed	One other person	in fighting in Sidon	1	1			
21088411	H. pylori affects the mucosal as well as the systemic immune response by secretion of cytokines and the recruitment of distinct inflammatory cells.	affects	H. pylori	the systemic immune response by secretion of cytokines	1	1			
  8830	IT began when Robert Wilson , the world-famous theatrical innovator , bummed a cigarette from Katharina Otto-Bernstein at a 1998 gathering in the Hamptons . ''	is	Robert Wilson	the world-famous theatrical innovator	1	1			
 19247	It 's a lot like Muirfield Village and Glen Abbey , '' said Davis Love 3d , referring to the sites of the Memorial tournament and Canadian Open , both Nicklaus courses . ''	is	Davis Love 3d referring to the sites of Canadian Open	both Nicklaus courses	1	1			
 38170	It officially became the capital after Emperor Meiji moved his seat to the city from the old capital of Kyoto in 1868; at that time Edo was renamed Tokyo.	moved	Emperor Meiji	Emperor Meiji 's seat	to Tokyo	from the old capital of Kyoto	in 1868	1	1
 18717	Her name is revealed to be Abby (Chloe Grace Moretz), who claims to be 12 years old.	is revealed	Her name	to be Abby	1	1			
 37432	I see fish , lots of fish , '' was all Taylor told his mother , Suzanne Touchstone , when she gently asked him what he remembered from his ordeal in the remote reservation on Eglin Air Force Base .	is	his mother	Suzanne Touchstone	1	1			
 11831	It 's a lot like Muirfield Village and Glen Abbey , '' said Davis Love 3d , referring to the sites of the Memorial tournament and Canadian Open , both Nicklaus courses . ''	be referring to the sites of	Davis Love 3d	Canadian Open	1	1			
 27566	After all , the audience that would appreciate such subtleties might not line up for a movie about junkies who sing about their feelings . ''	sing about	junkies	their feelings	1	1			
 32407	A 19th-century Chinese portrait and a Kenneth Noland painting of a bull's-eye dominate the living room, drawing the eye in both vertical and horizontal directions.	dominate	A 19th-century Chinese portrait	the living room drawing the eye in horizontal directions	1	1			
 11306	LEAD 	be plundered state funds to enrich his family for	a close friend of Leonid I. Brezhnev	more than a decade	1	1			
  6291	Bensonhurst is a vintage Italian neighborhood , a place of tidy two-family brick homes adorned with Madonnas in the front yard and American flags snapping over the front doors .	adorned with	a place of tidy two-family brick homes	Madonnas	1	1			
 23466	Wai Tuen Ngai , the daughter of Mr. and Mrs. Fong Fai Ngai of New York , was married last evening to Curtis Luke Mo , the son of Dr. and Mrs. Luke Mo of Blacksburg , Va. .	is	Luke Mo	female	1	1			
 26076	Indeed , '' Dr. Quinn '' had scored a mediocre 7.7 overall rating for the past season , but a weak 1.7 for men aged 18 to 34 .	had scored	Dr. Quinn	a mediocre QUANT_O_1 overall rating	1	1			
 33500	Last year , he nearly became Prime Minister , but he was defeated by Mr. Singh , who led the victorious campaign against the forces of Rajiv Gandhi , who was then Prime Minister .	is	Singh	male	1	1			
26873521	Conclusion : The most cited manuscripts highlighted in this study describe the science related to the pathogenesis of GC including surgery and regimens that have resulted in the contemporary understanding and treatment of GC.	highlighted	The most cited manuscripts	in this study	1	1			
 23823	Strong wind gusts and most of the heavy rain will remain offshore Tuesday , although a few squalls will reach the immediate coast from South Carolina to northern Florida .	will be reach from	the immediate coast	South Carolina	1	1			
 26341	Their laboratory credentials established , Boyer and Swanson headed for Wall Street in 1980 .	established	Boyer	laboratory credentials	1	1			
30122917	Patients and methods : A team of respiratory specialists , nurses , and physiotherapists implemented PR to meet the clinical and cultural setting.	implemented	A team of physiotherapists	PR	to meet the clinical setting	1	1		
30372820	Methods : We searched the current literature through searchable online databases , journals and other library sources using relevant keywords and search parameters.	using	searchable online journals	relevant keywords	1	1			
 18998	As part of a measure that would rewrite public housing laws for the first time in 50 years , lawmakers have included a provision to require people who receive Federal housing assistance to perform eight hours of community service a month .	be require	a provision	people	1	1			
 37723	"""""""The day after the Bulls' Dennis Rodman suggested that they were """"""""yellow"""""""" in Tuesday's night's loss to Chicago, the Knicks laughed it off as Rodman merely being Rodman."""""""	suggested	the Bulls Dennis Rodman	that they were yellow in Tuesday 's night 's loss to Chicago	1	1			
26994852	Furthermore , inconsistent and daily deviations in sleep quality interacted to predict higher BG , with more consistent sleepers benefitting more from a night of high - quality sleep.	interacted to predict	daily deviations in sleep quality	higher BG	1	1			
 27609	And in New York City on sales of one - , two - or three-family houses ; residential co-ops ; or condominiums , the additional transfer tax is 1 percent of the purchase price for homes sold for $ 500,000 and less and 1.425 percent on the purchase price on homes sold for $ 500,001 or more .	is QUANT_R_1 of	condominiums	the purchase price for homes sold for QUANT_O_1 on the purchase price on homes sold for more	1	1			
 21516	Because of an editing error , an article on Tuesday about an outbreak of food poisoning in Scotland referred incorrectly in some copies to the timing of a similar outbreak in Japan .	referred incorrectly Because of	an article on Tuesday about an outbreak of food poisoning in Scotland	an editing error	1	1			
29914779	Targeted group - based interventions ( e.g. gait and balance training , tai chi , yoga ) appear to be beneficial in reducing fear of falling and improving balance confidence.	to be	Targeted group - based interventions ( e.g. gait	beneficial in reducing fear of improving balance confidence	1	1			
28618420	The latter encompasses spatial heterogeneity ( in different tumour areas ) and temporal heterogeneity ( along progression from primary to recurrent and / or metastatic disease ).	encompasses	The latter	spatial heterogeneity ( in different tumour areas ) and temporal heterogeneity ( along progression from primary to recurrent and / or metastatic disease	1	1			
 28540	But his lawyer , Mr. Pino , said children under 14 , who are tightly restricted from working under Ecuador 's labor laws , did not work at Los Álamos . ''	is	Mr. Pino	his lawyer	1	1			
 28956	Also buried at Three Rivers cemetery are his first wife , Blanche , several members of the Blick family who had also pioneered 1890s Rhodesia with Burnham , Roderick , his granddaughter Martha Burnham Burleigh , and `` Pete '' Ingram , the Montana cowboy who had survived the Shangani Patrol massacre along with Burnham .	buried at 	 several members of the Blick family	Three Rivers cemetery	1	1			
  5317	In lieu of flowers , contributions may be made to Memorial Sloan-Kettering Cancer Center , 1275 York Ave. , NY , NY 10021 .	is	1275 York Ave.	NY	1	1			
  6711	Annual pay of $ 56,000 , not unusual in suburban New Jersey , is about $ 15,000 above the national average for local officers and just $ 2,000 below the average salary of a full college professor nationally , according to the Census Bureau .	is about	Annual pay of $ QUANT_S_1	$ QUANT_O_1	1	1			
 14641	Drue started receiving six sessions of therapy a week for physical , speech , psychological and other problems .	started	Drue	receiving QUANT_O_1 sessions of therapy a week for speech problems	1	1			
24216523	The earliest studies of lung cancer enrolled mainly men , as the incidence of lung cancer among women was exceedingly low.	was	the incidence of lung cancer among women	exceedingly low	1	1			
 38526	In the beginning , no actor wanted to do '' Rent . ''	do Rent In	QUANT_S_1 actor	the beginning	1	1			
 30063	Law enforcement officials in at least four European countries are making steady progress in an investigation into what they say are schemes in which deeply discounted HIV and AIDS drugs meant for poor and dying patients in Africa were resold in Europe at huge profits .	were resold in Europe at	in which deeply discounted HIV drugs meant for dying patients in Africa	huge profits	1	1			
 37711	The Yankees had erased an early 4-0 deficit and tied the game in the top of the ninth when Roberto Kelly smashed a two-run homer off the nearly invincible Gregg Olson .	tied the game in the top of	The Yankees	the ninth	1	1			
10492269	Problems that required adjustment in either the mask ( 36 % ) or ventilator source ( 36 % ) included mask leaks ( 43 % ) , skin irritation ( 22 % ) , rhinitis ( 13 % ) , aerophagia ( 13 % ) , and discomfort from mask headgear ( 7 % ).	required	Problems	adjustment in either the mask ( 36 % ) or ventilator source	1	1			
  6494	During the language shift , however , the receding language A still influences language B .	still influences	the receding language A	language B	1	1			
 19259	The others are Vietnam , Guyana , Liberia , the Sudan , Peru , Zambia , Sierra Leone and Somalia .	are	The others	the Sudan	1	1			
 10568	Of course some of the light will also be blocked , but less than with shades or blinds .	be blocked Of	QUANT_S_1 of the light	course	1	1			
 31775	Mr. Elder made other changes , too .	made too	Mr. Elder	other changes	1	1			
 28006	The winner on the United States tour would be the bill of Suedois reconstructions .	be the bill of	The winner on the United States tour	Suedois reconstructions	1	1			
 35611	But in reality , many more women are drawn to decorative makeup , skincare and fragrance packaging than are put off by it .	are drawn to skincare in	QUANT_S_1 more women	reality	1	1			
 16783	And the meticulously balanced ensemble , ably led by Brent Spiner as the agitating John Adams , does a fine job of conveying the irksome thrust and parry , and the compromise and counterplotting , that have always made American legislatures move -LRB- or just as often , not move -RRB- -LRB- 3:00 -RRB- .	be led ably by	the meticulously balanced ensemble	Brent Spiner	1	1			
12762954	A combination of immunologic , metabolic , and genetic markers can be used to accurately predict the disease in higher - risk relatives and the general population.	to accurately predict	A combination of metabolic markers	the disease in the general population	1	1			
  8482	A local builder was awarded the state loan in 1999 to buy and develop 6.5 acres owned by Mr. Rowland 's partners .	be owned by	QUANT_S_1 acres	Mr. Rowland 's partners	1	1			
 32430	CONTINENTAL AIRLINES , Houston , will raise fares 5 percent , except in markets where it competes with American Airlines .	is in	CONTINENTAL AIRLINES	Houston	1	1			
 31157	Levee switched his attentions to Monica Seles , following her around the circuit , giving her presents .	be giving	Levee	her presents	1	1			
 28935	In 1970 , Arad moved to the United States and enrolled at Hofstra University to study industrial management .	enrolled at	Arad	Hofstra University	In 1970	1	1		
  8297	The payoff for setting up these '' characters '' so intimately comes when disaster hits and ordinary lives take on the gravity of tragedy .	take on the gravity of	ordinary lives	tragedy	1	1			
 35834	The photographs for this were done by Annie Leibowitz , today 's hot advertising photographer who is getting particular notice for the pictures in the current American Express card campaign .	has	today	hot advertising photographer	1	1			
23868079	Attitudes towards personal responsibility , prevention and treatment were measured using an attitude questionnaire.	were measured	Attitudes towards treatment	using an attitude questionnaire	1	1			
 29106	Daughter of the actor Ismael Sanchez Abellan and actress and writer Ana Maria Bueno -LRB- better known as Ana Rosetti -RRB- , Gabriel was born in San Fernando , Cadiz , but spent her childhood in Madrid .	spent	Daughter of actress Ana Maria Bueno	her childhood	1	1			
 10115	The result is the same zoo with some frills removed .	is the same zoo with	The result	QUANT_O_1 frills	1	1			
 33643	The FJ60 series , imported from '80 to ' 90 , has been described as '' a big shoe box on wheels . ''	be imported from '80	The FJ60 series	to 90	1	1			
 15234	This is the Robert Moses most of us know today , courtesy of Robert A. Caro 's Pulitzer Prize-winning biography from 1974 , '' The Power Broker , '' which charts Moses ' long reign as city parks commissioner -LRB- 1934-60 -RRB- and chairman of the Triborough Bridge and Tunnel Authority -LRB- 1946-68 -RRB- .	has	charts Moses	long reign as chairman of Tunnel Authority	1	1			
18267181	Non-small cell lung cancer accounts for 75 % to 80 % of all lung cancers.	has all lung cancers for	Non-small cell lung cancer	80 %	1	1			
16898876	A considerable body of outcome data has been generated from Australia in this post-Diabetes Control and Complications Trial era relating to incidence , metabolic control , growth , hypoglycaemia , microvascular and macrovascular complications , cognition , behaviour and quality of life.	has been generated	A considerable body of outcome data	from Australia	in this post-Diabetes Control era	1	1		
 29242	Let 's face it , promotion at the World Bank comes from spending money , '' said John Githongo , a onetime campaigner against corruption in Kenya who has fled to safety in Britain and is now an adviser to Mr. Wolfowitz . ''	comes from	promotion at the World Bank	spending money	1	1			
30181359	Here , we review available prostate cancer model systems , the prostate cancer genome atlas , cellular and functional heterogeneity in the tumor microenvironment , tumor - intrinsic and tumor - extrinsic mechanisms underlying therapeutic resistance , and technological advances focused on disease detection and management.	focused	tumor - intrinsic and tumor - extrinsic mechanisms underlying therapeutic resistance	on disease management	1	1			
  9419	Regulations meant that the original sixth lap would be deleted and the race would be restarted from the beginning of said lap .	would be restarted from	Regulations meant that	the race	the beginning of said lap	1	1		
 11430	LEAD 	be filed for	the steelmaker	reorganization	1	1			
 11585	Kuerten also was haunted by a few questionable calls on an increasingly dim day . ''	was haunted by a QUANT_O_1 questionable calls on	Kuerten	an increasingly dim day	1	1			
 24539	A spokesman for Hayden said Sunday that the senator was looking at several areas for possible legislation , including clarification of existing laws dealing with stalking and trespassing .	said	A spokesman for Hayden	that the senator was looking at several areas for possible legislation including clarification of existing laws dealing with stalking and trespassing	1	1			
11036284	There is now solid evidence from randomized trials suggesting that it is possible to reduce mortality from colorectal cancer by 15 % to 25 % by screening with fecal occult blood tests ( FOBTs ).	suggesting	randomized trials	that it is possible to reduce mortality from colorectal cancer by 15 % to 25 % by screening with fecal occult blood tests	1	1			
 34838	Unlike the rest of the bands , the group tried to reconcile the intensity and energy of improvised free jazz from the 1960 's and 1970 's with its own work , The best group on the program , New and Used , featured Dave Douglas on trumpet , Mark Feldman on violin , Andy Laster on saxophones , Kermit Driscoll on bass and Tom Rainey on drums , and came on after a solo set by the trumpeter Herb Robertson .	reconcile the intensity of improvised free jazz from 1970 's The best group on Used Unlike the rest of	the group	the bands	1	1			
28712629	Background : Recent publications describing long - term follow - up from landmark trials and diabetes registries represent an opportunity to revisit modeling options in type 1 diabetes mellitus ( T1DM ).	describing	Recent publications	long - term follow - up from diabetes registries	1	1			
 23313	On a Daily Planet Web site , French speakers could post photos of Superman , track Superman on a map , watch a video blog from the director or play a game .	post photos of Superman On	French speakers	a Daily Planet Web site	1	1			
25529223	However , the inherent burden of care and diligence required by patients and families , if they are to maintain optimal diabetes control , have not changed and may even have increased.	required	diligence	by families	1	1			
 31182	Consumers understand that a mailing from Publishers Clearing House is an opportunity to enter a sweepstakes and that no purchase is necessary , '' Mr. Irving said .	is	Irving	male	1	1			
 10476	One would be to sell the company to a friendly suitor and another would be to arrange a management buyout .	be to sell	QUANT_S_1	the company to a friendly suitor	1	1			
  1310	While Mr. Anderson is producing it , he did not write it with Noah Baumbach , who is the sole screenwriter .	is	Noah Baumbach	the sole screenwriter	1	1			
  7429	The young yuppies , the old-timers , the transit users are using it .	is	The young yuppies	the old-timers	1	1			
 35708	Before construction can start , the project must undergo subdivision review and be approved by the Nassau County Planning Commission .	undergo	the project	subdivision review	1	1			
  1718	At this point , Mr. Yew must nurture his enthusiasm for words while learning to differentiate between his own poetic gifts , which are real , and language that sounds like Tin Pan Alley 's .	nurture	Mr. Yew	his enthusiasm	1	1			
22498016	Recent studies have extended its involvement in peripheral artery disease.	have extended	Recent studies	its involvement in peripheral artery disease	1	1			
22810461	Early central airways lung cancer accounts for very small percentage of all lung cancers.	accounts	Early central airways lung cancer	for very small percentage of all lung cancers	1	1			
 18326	Raised in Maysville , Okla. , Mr. Mays worked for 15 years in Germany before moving to Detroit and these days spends a week each month in London supervising a new 25-member Ford design think tank called Ingeni .	worked for QUANT_O_1 years in	Mr. Mays	Germany	1	1			
  6331	Ten Heuvel is the older brother of Arturo ten Heuvel.	is	Ten Heuvel	the older brother of Arturo ten Heuvel	1	1			
  4719	The Rev. Dr. William Bearden , the church 's minister , officiated , assisted by the Rev. At the Madison -LRB- N.J. -RRB- Presbyterian Church , Leslie Ann Head , a daughter of Mr. and Mrs. Glenn O. Head of Madison , was married yesterday to Matthew James Smith , a son of Mr. and Mrs. Matthew Smith of Cedar Knolls , N.J. .	is	Matthew Smith	female	1	1			
